PurchaseOrderID;ProductID;VendorID;ShipMethodID;UnitPrice;OrderQty;Total
2980;319;1556;4;46.4205;550;25531.275
2981;366;1554;4;41.223;3;123.669
2981;367;1554;4;45.4965;3;136.4895
2981;368;1554;4;41.223;3;123.669
2981;369;1554;4;39.123;3;117.369
2982;2;1688;4;41.916;3;125.748
2983;1;1580;5;50.2635;3;150.7905
2984;359;1496;5;47.6805;3;143.0415
2984;360;1496;5;45.5805;3;136.7415
2985;530;1494;2;16.086;550;8847.3
2986;4;1650;5;57.0255;3;171.0765
2987;512;1654;4;37.086;550;20397.3
2988;513;1664;3;26.5965;550;14628.075
2989;317;1678;3;27.0585;550;14882.175
2989;318;1678;3;33.579;550;18468.45
2989;319;1678;3;46.0635;550;25334.925
2990;414;1616;4;43.344;3;130.032
2990;415;1616;4;39.0705;3;117.2115
2990;416;1616;4;36.9705;3;110.9115
2991;429;1492;4;41.223;3;123.669
2991;430;1492;4;45.4965;3;136.4895
2991;431;1492;4;41.223;3;123.669
2991;432;1492;4;39.123;3;117.369
2992;320;1602;5;47.4705;3;142.4115
2992;321;1602;5;42.798;3;128.394
2993;440;1540;4;41.223;3;123.669
2993;441;1540;4;39.123;3;117.369
2993;442;1540;4;43.3965;3;130.1895
2994;941;1628;5;62.9895;550;34644.225
2995;320;1604;4;45.3705;3;136.1115
2995;321;1604;4;40.488;3;121.464
2995;322;1604;4;26.3655;60;1581.93
2996;504;1690;5;48.762;3;146.286
2997;497;1566;5;34.188;3;102.564
2998;323;1698;5;50.2635;3;150.7905
2999;523;1560;5;10.731;550;5902.05
2999;524;1560;5;14.1225;550;7767.375
3000;492;1692;5;50.2635;60;3015.81
3000;493;1692;5;57.1515;60;3429.09
3000;494;1692;5;53.2035;60;3192.21
3001;915;1696;5;30.4395;550;16741.725
3001;916;1696;5;40.9395;550;22516.725
3002;506;1504;1;9.198;60;551.88
3003;679;1544;1;5.775;550;3176.25
3004;507;1530;2;23.394;550;12866.7
3004;508;1530;2;27.6465;550;15205.575
3005;355;1508;1;1.365;550;750.75
3005;940;1508;1;62.9895;550;34644.225
3005;535;1508;1;3.486;550;1917.3
3006;351;1694;1;6.195;550;3407.25
3006;352;1694;1;1.47;550;808.5
3006;679;1694;1;6.195;550;3407.25
3007;507;1624;2;22.1655;550;12191.025
3007;508;1624;2;29.2845;550;16106.475
3008;491;1548;2;19.9815;3;59.9445
3009;344;1598;4;39.0705;3;117.2115
3009;345;1598;4;36.9705;3;110.9115
3009;346;1598;4;41.244;3;123.732
3009;347;1598;4;36.9705;3;110.9115
3009;348;1598;4;34.8705;3;104.6115
3010;935;1658;5;31.4895;550;17319.225
3010;936;1658;5;48.2895;550;26559.225
3011;382;1536;4;43.2705;3;129.8115
3011;383;1536;4;47.544;3;142.632
3011;384;1536;4;43.2705;3;129.8115
3011;385;1536;4;41.1705;3;123.5115
3012;481;1568;2;11.088;550;6098.4
3012;482;1568;2;8.757;550;4816.35
3013;402;1648;5;47.4705;3;142.4115
3014;510;1646;2;23.079;550;12693.45
3014;511;1646;2;29.274;550;16100.7
3015;403;1672;4;45.3705;3;136.1115
3015;404;1672;4;49.644;3;148.932
3015;405;1672;4;45.3705;3;136.1115
3015;406;1672;4;43.2705;3;129.8115
3015;407;1672;4;47.544;3;142.632
3015;408;1672;4;43.2705;3;129.8115
3015;409;1672;4;41.1705;3;123.5115
3015;914;1672;4;21.0945;550;11601.975
3015;915;1672;4;30.4395;550;16741.725
3015;916;1672;4;40.9395;550;22516.725
3016;525;1600;1;2.3205;550;1276.275
3017;526;1522;1;3.6435;550;2003.925
3018;908;1570;2;21.0945;550;11601.975
3018;909;1570;2;30.4395;550;16741.725
3018;913;1570;2;40.9395;550;22516.725
3019;356;1516;1;3.6015;60;216.09
3019;357;1516;1;3.9795;60;238.77
3020;935;1506;5;31.4895;550;17319.225
3020;936;1506;5;48.2895;550;26559.225
3021;524;1626;2;12.9675;550;7132.125
3022;911;1542;2;21.0945;550;11601.975
3022;912;1542;2;30.4395;550;16741.725
3023;910;1610;4;40.9395;550;22516.725
3024;937;1638;5;62.9895;550;34644.225
3025;467;1582;4;43.323;3;129.969
3025;468;1582;4;47.5965;3;142.7895
3025;469;1582;4;43.323;3;129.969
3025;470;1582;4;41.223;3;123.669
3025;471;1582;4;45.4965;3;136.4895
3025;472;1582;4;41.223;3;123.669
3025;473;1582;4;39.123;3;117.369
3025;474;1582;4;43.3965;3;130.1895
3025;475;1582;4;39.123;3;117.369
3026;462;1510;5;47.6805;3;143.0415
3027;510;1526;2;23.4045;550;12872.475
3027;511;1526;2;27.867;550;15326.85
3028;527;1644;1;6.7515;550;3713.325
3029;938;1680;5;31.4895;550;17319.225
3029;939;1680;5;48.2895;550;26559.225
3029;509;1680;5;36.2775;550;19952.625
3030;492;1584;5;50.7465;60;3044.79
3030;493;1584;5;58.2645;60;3495.87
3030;494;1584;5;50.7465;60;3044.79
3031;523;1620;5;10.3845;550;5711.475
3032;427;1666;5;47.754;3;143.262
3032;428;1666;5;43.4805;3;130.4415
3033;490;1592;2;12.7155;3;38.1465
3033;491;1592;2;19.9395;3;59.8185
3034;528;1618;4;38.157;3;114.471
3035;505;1612;4;44.2155;3;132.6465
3036;938;1586;5;31.4895;550;17319.225
3036;939;1586;5;48.2895;550;26559.225
3037;358;1500;1;6.9825;60;418.95
3038;450;1656;4;39.2805;3;117.8415
3038;451;1656;4;37.1805;3;111.5415
3038;452;1656;4;41.454;3;124.362
3038;453;1656;4;37.1805;3;111.5415
3038;454;1656;4;47.523;3;142.569
3039;356;1572;1;3.381;60;202.86
3039;357;1572;1;4.3155;60;258.93
3040;386;1562;5;47.4915;3;142.4745
3040;387;1562;5;43.2705;3;129.8115
3040;388;1562;5;47.544;3;142.632
3041;490;1662;2;12.3585;3;37.0755
3042;513;1682;4;39.1965;550;21558.075
3043;405;1686;4;39.0705;3;117.2115
3043;406;1686;4;43.344;3;130.032
3043;407;1686;4;39.0705;3;117.2115
3044;931;1684;5;34.8705;550;19178.775
3044;932;1684;5;39.7635;550;21869.925
3045;437;1534;4;37.1805;3;111.5415
3046;347;1614;4;43.3755;3;130.1265
3046;348;1614;4;41.2755;3;123.8265
3046;349;1614;4;45.549;3;136.647
3047;931;1588;5;34.3455;550;18890.025
3047;932;1588;5;39.2385;550;21581.175
3048;349;1622;4;45.444;3;136.332
3049;928;1632;5;32.7705;550;18023.775
3049;929;1632;5;37.086;550;20397.3
3049;930;1632;5;43.0395;550;23671.725
3050;332;1608;5;10.815;550;5948.25
3051;948;1576;5;82.8345;550;45558.975
3051;907;1576;5;82.8345;550;45558.975
3052;325;1590;1;0.21;1250;262.5
3052;326;1590;1;0.21;1250;262.5
3053;322;1514;3;28.6965;60;1721.79
3054;930;1498;4;42.5145;550;23382.975
3054;921;1498;4;5.586;550;3072.3
3055;952;1674;2;15.7395;60;944.37
3056;933;1652;4;43.4595;550;23902.725
3056;934;1652;4;37.6215;550;20691.825
3056;922;1652;4;6.531;550;3592.05
3056;923;1652;4;6.1845;550;3401.475
3057;317;1578;3;29.5785;550;16268.175
3057;318;1578;3;36.099;550;19854.45
3057;319;1578;3;48.5835;550;26720.925
3058;928;1538;5;32.2455;550;17735.025
3058;929;1538;5;36.561;550;20108.55
3059;319;1556;4;46.4205;550;25531.275
3060;370;1554;4;43.3965;3;130.1895
3060;371;1554;4;39.123;3;117.369
3060;372;1554;4;37.023;3;111.069
3061;2;1688;4;41.916;3;125.748
3062;1;1580;5;50.2635;3;150.7905
3063;361;1496;5;49.854;3;149.562
3063;362;1496;5;45.5805;3;136.7415
3063;363;1496;5;43.4805;3;130.4415
3064;530;1494;2;16.086;550;8847.3
3065;4;1650;5;57.0255;3;171.0765
3066;512;1654;4;37.086;550;20397.3
3067;513;1664;3;26.5965;550;14628.075
3068;317;1678;3;27.0585;550;14882.175
3068;318;1678;3;33.579;550;18468.45
3068;319;1678;3;46.0635;550;25334.925
3069;417;1616;4;41.244;3;123.732
3069;418;1616;4;36.9705;3;110.9115
3069;419;1616;4;34.8705;3;104.6115
3069;420;1616;4;39.144;3;117.432
3069;421;1616;4;47.5755;3;142.7265
3070;433;1492;4;43.3965;3;130.1895
3070;434;1492;4;39.123;3;117.369
3070;435;1492;4;37.023;3;111.069
3071;322;1602;5;25.4205;60;1525.23
3072;443;1540;4;39.123;3;117.369
3072;444;1540;4;37.023;3;111.069
3073;941;1628;5;62.9895;550;34644.225
3074;320;1604;4;45.3705;3;136.1115
3074;321;1604;4;40.488;3;121.464
3075;504;1690;5;48.762;3;146.286
3076;497;1566;5;34.188;3;102.564
3077;323;1698;5;50.2635;3;150.7905
3078;523;1560;5;10.731;550;5902.05
3078;524;1560;5;14.1225;550;7767.375
3079;495;1692;5;63.693;60;3821.58
3079;496;1692;5;48.909;60;2934.54
3080;908;1696;2;21.0945;550;11601.975
3080;909;1696;2;30.4395;550;16741.725
3080;910;1696;2;40.9395;550;22516.725
3081;506;1504;1;9.198;60;551.88
3082;351;1544;1;5.775;550;3176.25
3082;352;1544;1;1.155;550;635.25
3083;507;1530;2;23.394;550;12866.7
3083;508;1530;2;27.6465;550;15205.575
3084;355;1508;1;1.365;550;750.75
3084;940;1508;1;62.9895;550;34644.225
3085;351;1694;1;6.195;550;3407.25
3085;352;1694;1;1.47;550;808.5
3085;679;1694;1;6.195;550;3407.25
3086;507;1624;2;22.1655;550;12191.025
3086;508;1624;2;29.2845;550;16106.475
3087;491;1548;2;19.9815;3;59.9445
3088;349;1598;4;39.144;3;117.432
3089;935;1658;5;31.4895;550;17319.225
3089;936;1658;5;48.2895;550;26559.225
3090;386;1536;4;45.444;3;136.332
3090;387;1536;4;41.1705;3;123.5115
3090;388;1536;4;39.0705;3;117.2115
3091;483;1568;1;9.6915;550;5330.325
3091;484;1568;1;6.8775;550;3782.625
3091;485;1568;1;7.8015;550;4290.825
3091;486;1568;1;8.757;550;4816.35
3092;402;1648;5;47.4705;3;142.4115
3093;512;1646;5;34.9755;550;19236.525
3094;403;1672;4;45.3705;3;136.1115
3094;404;1672;4;49.644;3;148.932
3095;525;1600;1;2.3205;550;1276.275
3096;526;1522;1;3.6435;550;2003.925
3097;908;1570;2;21.0945;550;11601.975
3097;909;1570;2;30.4395;550;16741.725
3097;913;1570;2;40.9395;550;22516.725
3098;356;1516;1;3.6015;60;216.09
3098;357;1516;1;3.9795;60;238.77
3099;935;1506;5;31.4895;550;17319.225
3099;936;1506;5;48.2895;550;26559.225
3100;524;1626;2;12.9675;550;7132.125
3101;911;1542;2;21.0945;550;11601.975
3101;912;1542;2;30.4395;550;16741.725
3102;910;1610;4;40.9395;550;22516.725
3103;937;1638;5;62.9895;550;34644.225
3104;463;1582;5;47.523;3;142.569
3104;464;1582;5;45.423;3;136.269
3105;462;1510;5;47.6805;3;143.0415
3106;510;1526;2;23.4045;550;12872.475
3106;511;1526;2;27.867;550;15326.85
3107;527;1644;1;6.7515;550;3713.325
3108;938;1680;5;31.4895;550;17319.225
3108;939;1680;5;48.2895;550;26559.225
3108;509;1680;5;36.2775;550;19952.625
3109;495;1584;5;62.9265;60;3775.59
3109;496;1584;5;49.6545;60;2979.27
3110;523;1620;5;10.3845;550;5711.475
3111;429;1666;4;41.3805;3;124.1415
3111;430;1666;4;45.654;3;136.962
3111;431;1666;4;41.3805;3;124.1415
3111;432;1666;4;39.2805;3;117.8415
3112;490;1592;2;12.7155;3;38.1465
3112;491;1592;2;19.9395;3;59.8185
3113;528;1618;4;38.157;3;114.471
3114;505;1612;4;44.2155;3;132.6465
3115;938;1586;5;31.4895;550;17319.225
3115;939;1586;5;48.2895;550;26559.225
3116;358;1500;1;6.9825;60;418.95
3117;455;1656;4;45.423;3;136.269
3117;456;1656;4;49.6965;3;149.0895
3117;457;1656;4;45.423;3;136.269
3117;458;1656;4;43.323;3;129.969
3117;459;1656;4;47.5965;3;142.7895
3117;460;1656;4;43.323;3;129.969
3118;356;1572;1;3.381;60;202.86
3118;357;1572;1;4.3155;60;258.93
3119;389;1562;4;43.2705;3;129.8115
3119;390;1562;4;41.1705;3;123.5115
3119;391;1562;4;45.444;3;136.332
3119;392;1562;4;41.1705;3;123.5115
3119;393;1562;4;39.0705;3;117.2115
3120;490;1662;2;12.3585;3;37.0755
3121;513;1682;4;39.1965;550;21558.075
3122;408;1686;4;36.9705;3;110.9115
3122;409;1686;4;41.244;3;123.732
3123;933;1684;4;43.9845;550;24191.475
3123;934;1684;4;38.1465;550;20980.575
3124;422;1534;5;47.6805;3;143.0415
3124;423;1534;5;45.5805;3;136.7415
3125;341;1614;5;47.5755;3;142.7265
3125;342;1614;5;45.4755;3;136.4265
3125;343;1614;5;49.749;3;149.247
3125;344;1614;5;45.4755;3;136.4265
3125;345;1614;5;43.3755;3;130.1265
3125;346;1614;5;47.649;3;142.947
3125;347;1614;5;43.3755;3;130.1265
3125;348;1614;5;41.2755;3;123.8265
3125;349;1614;5;45.549;3;136.647
3126;931;1588;5;34.3455;550;18890.025
3126;932;1588;5;39.2385;550;21581.175
3127;341;1622;5;47.4705;3;142.4115
3127;342;1622;5;45.3705;3;136.1115
3127;343;1622;5;49.644;3;148.932
3127;344;1622;5;45.3705;3;136.1115
3127;345;1622;5;43.2705;3;129.8115
3127;346;1622;5;47.544;3;142.632
3128;928;1632;5;32.7705;550;18023.775
3128;929;1632;5;37.086;550;20397.3
3128;930;1632;5;43.0395;550;23671.725
3129;332;1608;5;10.815;550;5948.25
3130;948;1576;5;82.8345;550;45558.975
3130;907;1576;5;82.8345;550;45558.975
3131;325;1590;1;0.21;1250;262.5
3131;326;1590;1;0.21;1250;262.5
3132;320;1514;5;49.644;3;148.932
3132;321;1514;5;44.3205;3;132.9615
3133;930;1498;4;42.5145;550;23382.975
3133;921;1498;4;5.586;550;3072.3
3134;952;1674;2;15.7395;60;944.37
3135;933;1652;4;43.4595;550;23902.725
3135;934;1652;4;37.6215;550;20691.825
3135;922;1652;4;6.531;550;3592.05
3135;923;1652;4;6.1845;550;3401.475
3136;317;1578;3;29.5785;550;16268.175
3136;318;1578;3;36.099;550;19854.45
3136;319;1578;3;48.5835;550;26720.925
3137;928;1538;5;32.2455;550;17735.025
3137;929;1538;5;36.561;550;20108.55
3138;319;1556;4;46.4205;550;25531.275
3139;373;1554;4;41.2965;3;123.8895
3139;374;1554;4;37.023;3;111.069
3140;2;1688;4;41.916;3;125.748
3141;1;1580;5;50.2635;3;150.7905
3142;364;1496;5;47.754;3;143.262
3142;365;1496;5;43.4805;3;130.4415
3143;530;1494;2;16.086;550;8847.3
3144;4;1650;5;57.0255;3;171.0765
3145;512;1654;4;37.086;550;20397.3
3146;513;1664;3;26.5965;550;14628.075
3147;317;1678;3;27.0585;550;14882.175
3147;318;1678;3;33.579;550;18468.45
3147;319;1678;3;46.0635;550;25334.925
3148;403;1616;5;47.4705;3;142.4115
3148;404;1616;5;45.3705;3;136.1115
3148;405;1616;5;49.644;3;148.932
3148;406;1616;5;45.3705;3;136.1115
3148;407;1616;5;43.2705;3;129.8115
3149;436;1492;4;41.2965;3;123.8895
3149;437;1492;4;37.023;3;111.069
3150;320;1602;5;47.4705;3;142.4115
3150;321;1602;5;42.798;3;128.394
3150;322;1602;5;25.4205;60;1525.23
3151;445;1540;4;41.2965;3;123.8895
3151;446;1540;4;37.023;3;111.069
3151;447;1540;4;47.6805;3;143.0415
3151;448;1540;4;45.5805;3;136.7415
3152;941;1628;5;62.9895;550;34644.225
3153;322;1604;3;26.3655;60;1581.93
3154;504;1690;5;48.762;3;146.286
3155;497;1566;5;34.188;3;102.564
3156;323;1698;5;50.2635;3;150.7905
3157;523;1560;5;10.731;550;5902.05
3157;524;1560;5;14.1225;550;7767.375
3158;492;1692;5;50.2635;60;3015.81
3158;493;1692;5;57.1515;60;3429.09
3158;494;1692;5;53.2035;60;3192.21
3158;495;1692;5;63.693;60;3821.58
3158;496;1692;5;48.909;60;2934.54
3159;911;1696;2;21.0945;550;11601.975
3159;912;1696;2;30.4395;550;16741.725
3159;913;1696;2;40.9395;550;22516.725
3159;914;1696;2;21.0945;550;11601.975
3159;915;1696;2;30.4395;550;16741.725
3160;506;1504;1;9.198;60;551.88
3161;679;1544;1;5.775;550;3176.25
3162;507;1530;2;23.394;550;12866.7
3162;508;1530;2;27.6465;550;15205.575
3163;535;1508;1;3.486;550;1917.3
3164;351;1694;1;6.195;550;3407.25
3164;352;1694;1;1.47;550;808.5
3165;507;1624;2;22.1655;550;12191.025
3165;508;1624;2;29.2845;550;16106.475
3166;491;1548;2;19.9815;3;59.9445
3167;341;1598;4;41.1705;3;123.5115
3167;342;1598;4;39.0705;3;117.2115
3167;343;1598;4;43.344;3;130.032
3167;344;1598;4;39.0705;3;117.2115
3167;345;1598;4;36.9705;3;110.9115
3167;346;1598;4;41.244;3;123.732
3168;935;1658;5;31.4895;550;17319.225
3168;936;1658;5;48.2895;550;26559.225
3169;389;1536;4;43.344;3;130.032
3169;390;1536;4;39.0705;3;117.2115
3169;391;1536;4;36.9705;3;110.9115
3169;392;1536;4;41.244;3;123.732
3169;393;1536;4;36.9705;3;110.9115
3170;487;1568;1;5.8065;550;3193.575
3170;488;1568;1;8.862;550;4874.1
3170;489;1568;1;10.4685;550;5757.675
3171;402;1648;5;47.4705;3;142.4115
3172;510;1646;2;23.079;550;12693.45
3172;511;1646;2;29.274;550;16100.7
3173;405;1672;4;45.3705;3;136.1115
3173;406;1672;4;43.2705;3;129.8115
3173;407;1672;4;47.544;3;142.632
3174;525;1600;1;2.3205;550;1276.275
3175;526;1522;1;3.6435;550;2003.925
3176;908;1570;2;21.0945;550;11601.975
3176;909;1570;2;30.4395;550;16741.725
3176;913;1570;2;40.9395;550;22516.725
3177;356;1516;1;3.6015;60;216.09
3177;357;1516;1;3.9795;60;238.77
3178;935;1506;5;31.4895;550;17319.225
3178;936;1506;5;48.2895;550;26559.225
3179;524;1626;2;12.9675;550;7132.125
3180;911;1542;2;21.0945;550;11601.975
3180;912;1542;2;30.4395;550;16741.725
3181;910;1610;4;40.9395;550;22516.725
3182;937;1638;5;62.9895;550;34644.225
3183;465;1582;5;49.6965;3;149.0895
3183;466;1582;5;45.423;3;136.269
3183;467;1582;5;43.323;3;129.969
3184;462;1510;5;47.6805;3;143.0415
3185;510;1526;2;23.4045;550;12872.475
3185;511;1526;2;27.867;550;15326.85
3186;527;1644;1;6.7515;550;3713.325
3187;938;1680;5;31.4895;550;17319.225
3187;939;1680;5;48.2895;550;26559.225
3187;509;1680;5;36.2775;550;19952.625
3188;492;1584;5;50.7465;60;3044.79
3188;493;1584;5;58.2645;60;3495.87
3188;494;1584;5;50.7465;60;3044.79
3188;495;1584;5;62.9265;60;3775.59
3188;496;1584;5;49.6545;60;2979.27
3189;523;1620;5;10.3845;550;5711.475
3190;433;1666;4;43.554;3;130.662
3190;434;1666;4;39.2805;3;117.8415
3190;435;1666;4;37.1805;3;111.5415
3191;490;1592;2;12.7155;3;38.1465
3191;491;1592;2;19.9395;3;59.8185
3192;528;1618;4;38.157;3;114.471
3193;505;1612;4;44.2155;3;132.6465
3194;938;1586;5;31.4895;550;17319.225
3194;939;1586;5;48.2895;550;26559.225
3195;358;1500;1;6.9825;60;418.95
3196;375;1656;4;43.2705;3;129.8115
3196;376;1656;4;47.544;3;142.632
3196;377;1656;4;43.2705;3;129.8115
3196;378;1656;4;41.1705;3;123.5115
3197;356;1572;1;3.381;60;202.86
3197;357;1572;1;4.3155;60;258.93
3198;394;1562;4;43.344;3;130.032
3198;395;1562;4;39.0705;3;117.2115
3198;396;1562;4;36.9705;3;110.9115
3198;397;1562;4;41.244;3;123.732
3199;490;1662;2;12.3585;3;37.0755
3200;513;1682;4;39.1965;550;21558.075
3201;410;1686;4;36.9705;3;110.9115
3201;411;1686;4;34.8705;3;104.6115
3201;412;1686;4;39.144;3;117.432
3201;413;1686;4;47.5755;3;142.7265
3202;931;1684;5;34.8705;550;19178.775
3202;932;1684;5;39.7635;550;21869.925
3203;424;1534;5;49.854;3;149.562
3203;425;1534;5;45.5805;3;136.7415
3203;426;1534;5;43.4805;3;130.4415
3204;341;1614;5;47.5755;3;142.7265
3204;342;1614;5;45.4755;3;136.4265
3205;931;1588;5;34.3455;550;18890.025
3205;932;1588;5;39.2385;550;21581.175
3206;347;1622;4;43.2705;3;129.8115
3206;348;1622;4;41.1705;3;123.5115
3206;349;1622;4;45.444;3;136.332
3207;928;1632;5;32.7705;550;18023.775
3207;929;1632;5;37.086;550;20397.3
3207;930;1632;5;43.0395;550;23671.725
3208;332;1608;5;10.815;550;5948.25
3209;948;1576;5;82.8345;550;45558.975
3209;907;1576;5;82.8345;550;45558.975
3210;325;1590;1;0.21;1250;262.5
3210;326;1590;1;0.21;1250;262.5
3211;322;1514;3;28.6965;60;1721.79
3212;930;1498;4;42.5145;550;23382.975
3212;921;1498;4;5.586;550;3072.3
3213;952;1674;2;15.7395;60;944.37
3214;933;1652;4;43.4595;550;23902.725
3214;934;1652;4;37.6215;550;20691.825
3215;317;1578;3;29.5785;550;16268.175
3215;318;1578;3;36.099;550;19854.45
3215;319;1578;3;48.5835;550;26720.925
3216;928;1538;5;32.2455;550;17735.025
3216;929;1538;5;36.561;550;20108.55
3217;319;1556;4;46.4205;550;25531.275
3218;359;1554;5;47.523;3;142.569
3218;360;1554;5;45.423;3;136.269
3218;361;1554;5;49.6965;3;149.0895
3218;362;1554;5;45.423;3;136.269
3218;363;1554;5;43.323;3;129.969
3219;2;1688;4;41.916;3;125.748
3220;1;1580;5;50.2635;3;150.7905
3221;366;1496;4;41.3805;3;124.1415
3221;367;1496;4;45.654;3;136.962
3221;368;1496;4;41.3805;3;124.1415
3221;369;1496;4;39.2805;3;117.8415
3222;530;1494;2;16.086;550;8847.3
3223;4;1650;5;57.0255;3;171.0765
3224;512;1654;4;37.086;550;20397.3
3225;513;1664;3;26.5965;550;14628.075
3226;317;1678;3;27.0585;550;14882.175
3226;318;1678;3;33.579;550;18468.45
3226;319;1678;3;46.0635;550;25334.925
3227;408;1616;5;47.544;3;142.632
3227;409;1616;5;43.2705;3;129.8115
3227;410;1616;5;41.1705;3;123.5115
3227;411;1616;5;45.444;3;136.332
3227;412;1616;5;41.1705;3;123.5115
3227;413;1616;5;39.0705;3;117.2115
3228;422;1492;5;47.523;3;142.569
3228;423;1492;5;45.423;3;136.269
3228;424;1492;5;49.6965;3;149.0895
3228;425;1492;5;45.423;3;136.269
3228;426;1492;5;43.323;3;129.969
3229;320;1602;5;47.4705;3;142.4115
3229;321;1602;5;42.798;3;128.394
3229;322;1602;5;25.4205;60;1525.23
3230;449;1540;5;49.854;3;149.562
3230;450;1540;5;45.5805;3;136.7415
3230;451;1540;5;43.4805;3;130.4415
3231;941;1628;5;62.9895;550;34644.225
3232;320;1604;4;45.3705;3;136.1115
3232;321;1604;4;40.488;3;121.464
3233;504;1690;5;48.762;3;146.286
3234;497;1566;5;34.188;3;102.564
3235;323;1698;5;50.2635;3;150.7905
3236;523;1560;5;10.731;550;5902.05
3236;524;1560;5;14.1225;550;7767.375
3237;492;1692;5;50.2635;60;3015.81
3237;493;1692;5;57.1515;60;3429.09
3237;494;1692;5;53.2035;60;3192.21
3237;495;1692;5;63.693;60;3821.58
3237;496;1692;5;48.909;60;2934.54
3238;916;1696;4;40.9395;550;22516.725
3239;506;1504;1;9.198;60;551.88
3240;351;1544;1;5.775;550;3176.25
3240;352;1544;1;1.155;550;635.25
3240;679;1544;1;5.775;550;3176.25
3241;507;1530;2;23.394;550;12866.7
3241;508;1530;2;27.6465;550;15205.575
3242;355;1508;1;1.365;550;750.75
3242;940;1508;1;62.9895;550;34644.225
3243;679;1694;1;6.195;550;3407.25
3244;507;1624;2;22.1655;550;12191.025
3244;508;1624;2;29.2845;550;16106.475
3245;491;1548;2;19.9815;3;59.9445
3246;347;1598;4;36.9705;3;110.9115
3246;348;1598;4;34.8705;3;104.6115
3246;349;1598;4;39.144;3;117.432
3247;935;1658;5;31.4895;550;17319.225
3247;936;1658;5;48.2895;550;26559.225
3248;394;1536;4;43.218;3;129.654
3248;395;1536;4;47.4915;3;142.4745
3248;396;1536;4;43.2705;3;129.8115
3248;397;1536;4;47.544;3;142.632
3249;476;1568;2;15.8865;550;8737.575
3249;477;1568;2;11.6655;550;6416.025
3249;478;1568;2;11.088;550;6098.4
3249;479;1568;2;15.8865;550;8737.575
3249;480;1568;2;11.6655;550;6416.025
3250;402;1648;5;47.4705;3;142.4115
3251;512;1646;5;34.9755;550;19236.525
3252;408;1672;4;43.2705;3;129.8115
3252;409;1672;4;41.1705;3;123.5115
3253;525;1600;1;2.3205;550;1276.275
3254;526;1522;1;3.6435;550;2003.925
3255;908;1570;2;21.0945;550;11601.975
3255;909;1570;2;30.4395;550;16741.725
3255;913;1570;2;40.9395;550;22516.725
3256;356;1516;1;3.6015;60;216.09
3256;357;1516;1;3.9795;60;238.77
3257;935;1506;5;31.4895;550;17319.225
3257;936;1506;5;48.2895;550;26559.225
3258;524;1626;2;12.9675;550;7132.125
3259;911;1542;2;21.0945;550;11601.975
3259;912;1542;2;30.4395;550;16741.725
3260;910;1610;4;40.9395;550;22516.725
3261;937;1638;5;62.9895;550;34644.225
3262;468;1582;5;47.5965;3;142.7895
3262;469;1582;5;43.323;3;129.969
3263;462;1510;5;47.6805;3;143.0415
3264;510;1526;2;23.4045;550;12872.475
3264;511;1526;2;27.867;550;15326.85
3265;527;1644;1;6.7515;550;3713.325
3266;938;1680;5;31.4895;550;17319.225
3266;939;1680;5;48.2895;550;26559.225
3266;509;1680;5;36.2775;550;19952.625
3267;492;1584;5;50.7465;60;3044.79
3267;493;1584;5;58.2645;60;3495.87
3267;494;1584;5;50.7465;60;3044.79
3267;495;1584;5;62.9265;60;3775.59
3267;496;1584;5;49.6545;60;2979.27
3268;523;1620;5;10.3845;550;5711.475
3269;436;1666;4;41.454;3;124.362
3269;437;1666;4;37.1805;3;111.5415
3270;490;1592;2;12.7155;3;38.1465
3270;491;1592;2;19.9395;3;59.8185
3271;528;1618;4;38.157;3;114.471
3272;505;1612;4;44.2155;3;132.6465
3273;938;1586;5;31.4895;550;17319.225
3273;939;1586;5;48.2895;550;26559.225
3274;358;1500;1;6.9825;60;418.95
3275;379;1656;4;45.444;3;136.332
3275;380;1656;4;41.1705;3;123.5115
3275;381;1656;4;39.0705;3;117.2115
3275;438;1656;4;47.6805;3;143.0415
3275;439;1656;4;45.5805;3;136.7415
3275;440;1656;4;49.854;3;149.562
3275;441;1656;4;45.5805;3;136.7415
3275;442;1656;4;43.4805;3;130.4415
3275;443;1656;4;47.754;3;143.262
3275;444;1656;4;43.4805;3;130.4415
3275;445;1656;4;41.3805;3;124.1415
3275;446;1656;4;45.654;3;136.962
3275;447;1656;4;41.3805;3;124.1415
3275;448;1656;4;39.2805;3;117.8415
3275;449;1656;4;43.554;3;130.662
3275;450;1656;4;39.2805;3;117.8415
3275;451;1656;4;37.1805;3;111.5415
3275;452;1656;4;41.454;3;124.362
3275;453;1656;4;37.1805;3;111.5415
3275;454;1656;4;47.523;3;142.569
3275;455;1656;4;45.423;3;136.269
3275;456;1656;4;49.6965;3;149.0895
3275;457;1656;4;45.423;3;136.269
3275;458;1656;4;43.323;3;129.969
3275;459;1656;4;47.5965;3;142.7895
3275;460;1656;4;43.323;3;129.969
3276;356;1572;1;3.381;60;202.86
3276;357;1572;1;4.3155;60;258.93
3277;375;1562;4;43.2705;3;129.8115
3277;376;1562;4;41.1705;3;123.5115
3277;377;1562;4;45.444;3;136.332
3277;378;1562;4;41.1705;3;123.5115
3277;379;1562;4;39.0705;3;117.2115
3277;380;1562;4;43.344;3;130.032
3278;490;1662;2;12.3585;3;37.0755
3279;513;1682;4;39.1965;550;21558.075
